opportunity_id,account_id,account_name,call_date,call_owner,customer_seniority,notes,outcome,opportunity_stage,opportunity_type
ACCT-421-new business-2025,ACCT-421,Sharp Technologies,2025-01-21,Tina Patel,Manager,"Discovery session with Manager and team. Key pain points: limited customization, complex workflows. They're evaluating SeeFood. Our data visualization addresses their needs. Timeline: within 60 days.",negative,4. Negotiation,new business
ACCT-421-new business-2025,ACCT-421,Sharp Technologies,2025-01-19,Tina Patel,Manager,Qualification call - Manager confirmed scalability issues is priority. They're looking at Pied Piper and Endframe. Our ease of use resonated well. Next steps: executive presentation.,positive,4. Negotiation,new business
ACCT-422-new business-2025,ACCT-422,East Co,2025-07-14,Donna Moriarty,Manager,Intro call with Manager. They're looking to solve performance bottlenecks. Budget seems to be around $100K-$250K. Competition includes SeeFood.,negative,4. Negotiation,new business
ACCT-422-new business-2025,ACCT-422,East Co,2025-07-13,Donna Moriarty,Individual Contributor,Qualification call - Individual Contributor confirmed manual reporting is priority. They're looking at Pied Piper and YaoNet. Our superior performance resonated well. Next steps: technical demo.,negative,4. Negotiation,new business
ACCT-423-new business-2024,ACCT-423,Golden Inc,2024-11-05,Brian Chen,Director,Intro call with Director. They're looking to solve poor user adoption. Budget seems to be around $10K-$25K. Competition includes Pied Piper.,negative,5. Closed Lost,new business
ACCT-423-new business-2024,ACCT-423,Golden Inc,2024-11-13,Brian Chen,VP,Discovery call with VP. Deep dive into limited customization. They need multi-tenant architecture and custom branding. Current solution: Endframe. Timeline: Q2 2025. Budget: $100K-$250K.,negative,5. Closed Lost,new business
ACCT-424-new business-2024,ACCT-424,Data Corp,2024-12-30,Carlos Rivera,Manager,Initial outreach to Manager at Data Corp. They're currently using Endframe but experiencing integration challenges. Showed interest in our AI-powered insights capabilities.,negative,5. Closed Lost,new business
ACCT-424-new business-2024,ACCT-424,Data Corp,2025-01-08,Carlos Rivera,Director,Discovery call with Director. Deep dive into compliance requirements. They need multi-tenant architecture and audit logging. Current solution: YaoNet. Timeline: Q4 2025. Budget: $100K-$250K.,negative,5. Closed Lost,new business
ACCT-425-new business-2025,ACCT-425,Strategic Group,2025-04-02,Brian Chen,VP,Initial outreach to VP at Strategic Group. They're currently using Pied Piper but experiencing poor user adoption. Showed interest in our automated workflows capabilities.,negative,2. Discovery,new business
ACCT-425-new business-2025,ACCT-425,Strategic Group,2025-04-13,Brian Chen,VP,Discovery call with VP. Deep dive into limited customization. They need real-time analytics and backup and recovery. Current solution: Endframe. Timeline: Q2 2025. Budget: $100K-$250K.,neutral,2. Discovery,new business
ACCT-426-new business-2024,ACCT-426,Smart Corp,2024-12-14,Tina Patel,Director,First conversation with Director. They mentioned compliance requirements as their biggest challenge. Currently evaluating YaoNet and SeeFood. Timeline: next quarter.,neutral,2. Discovery,new business
ACCT-426-new business-2024,ACCT-426,Smart Corp,2024-12-15,Tina Patel,Manager,"Discovery session with Manager and team. Key pain points: performance bottlenecks, slow response times. They're evaluating Pied Piper. Our custom dashboards addresses their needs. Timeline: end of year.",negative,2. Discovery,new business
ACCT-427-new business-2025,ACCT-427,Innovative Ltd,2025-02-13,Carlos Rivera,Manager,Initial outreach to Manager at Innovative Ltd. They're currently using YaoNet but experiencing cost overruns. Showed interest in our mobile app capabilities.,negative,5. Closed Lost,new business
ACCT-427-new business-2025,ACCT-427,Innovative Ltd,2025-02-18,Carlos Rivera,Director,"Discovery session with Director and team. Key pain points: data silos, version control issues. They're evaluating Pied Piper. Our mobile app addresses their needs. Timeline: immediate.",negative,5. Closed Lost,new business
ACCT-428-new business-2024,ACCT-428,Global Group,2024-12-22,Donna Moriarty,Director,First conversation with Director. They mentioned limited customization as their biggest challenge. Currently evaluating Endframe and Endframe. Timeline: end of year.,negative,2. Discovery,new business
ACCT-428-new business-2024,ACCT-428,Global Group,2025-01-02,Donna Moriarty,Manager,"Discovery session with Manager and team. Key pain points: compliance requirements, difficult onboarding. They're evaluating Endframe. Our cloud deployment addresses their needs. Timeline: within 60 days.",negative,2. Discovery,new business
ACCT-428-new business-2024,ACCT-428,Global Group,2025-01-02,Donna Moriarty,Individual Contributor,Qualification call - Individual Contributor confirmed lack of real-time insights is priority. They're looking at Endframe and Pied Piper. Our security focus resonated well. Next steps: pricing discussion.,neutral,2. Discovery,new business
ACCT-429-new business-2025,ACCT-429,Bright Corp,2025-03-14,Brian Chen,Director,First conversation with Director. They mentioned data silos as their biggest challenge. Currently evaluating Pied Piper and Endframe. Timeline: immediate.,negative,4. Negotiation,new business
ACCT-429-new business-2025,ACCT-429,Bright Corp,2025-03-22,Brian Chen,VP,Qualification call - VP confirmed cost overruns is priority. They're looking at Endframe and Pied Piper. Our enterprise features resonated well. Next steps: technical demo.,neutral,4. Negotiation,new business
ACCT-429-new business-2025,ACCT-429,Bright Corp,2025-03-10,Brian Chen,VP,Discovery call with VP. Deep dive into data silos. They need multi-tenant architecture and backup and recovery. Current solution: Pied Piper. Timeline: immediate. Budget: $50K-$100K.,negative,4. Negotiation,new business
ACCT-429-new business-2025,ACCT-429,Bright Corp,2025-04-15,Brian Chen,Manager,Evaluation call - Manager wants to see real-time analytics in action. They're also looking at YaoNet. Pricing feedback: need to justify ROI. Next: executive presentation.,negative,4. Negotiation,new business
ACCT-430-new business-2025,ACCT-430,Quick LLC,2025-04-30,Brian Chen,VP,Intro call with VP. They're looking to solve integration challenges. Budget seems to be around $50K-$100K. Competition includes SeeFood.,negative,2. Discovery,new business
ACCT-430-new business-2025,ACCT-430,Quick LLC,2025-05-08,Brian Chen,Director,Discovery call with Director. Deep dive into integration challenges. They need custom dashboards and SSO integration. Current solution: YaoNet. Timeline: Q3 2025. Budget: $25K-$50K.,neutral,2. Discovery,new business
ACCT-430-new business-2025,ACCT-430,Quick LLC,2025-05-12,Brian Chen,Director,Discovery call with Director. Deep dive into manual reporting. They need API integration and audit logging. Current solution: Pied Piper. Timeline: 3-6 months. Budget: $500K+.,negative,2. Discovery,new business
ACCT-431-new business-2024,ACCT-431,Sharp Corp,2024-09-18,Carlos Rivera,Director,Initial outreach to Director at Sharp Corp. They're currently using Pied Piper but experiencing performance bottlenecks. Showed interest in our mobile app capabilities.,negative,4. Negotiation,new business
ACCT-431-new business-2024,ACCT-431,Sharp Corp,2024-09-27,Carlos Rivera,Manager,Discovery call with Manager. Deep dive into poor user adoption. They need advanced reporting and audit logging. Current solution: SeeFood. Timeline: Q4 2025. Budget: $25K-$50K.,negative,4. Negotiation,new business
ACCT-432-new business-2025,ACCT-432,Fast Ltd,2025-07-07,Carlos Rivera,Director,First conversation with Director. They mentioned cost overruns as their biggest challenge. Currently evaluating YaoNet and SeeFood. Timeline: end of year.,negative,5. Closed Lost,new business
ACCT-433-new business-2024,ACCT-433,Atlantic Partners,2024-09-15,Carlos Rivera,Director,Intro call with Director. They're looking to solve integration challenges. Budget seems to be around $25K-$50K. Competition includes YaoNet.,negative,3. Evaluation,new business
ACCT-433-new business-2024,ACCT-433,Atlantic Partners,2024-09-22,Carlos Rivera,Director,"Discovery session with Director and team. Key pain points: security concerns, poor mobile experience. They're evaluating Pied Piper. Our data visualization addresses their needs. Timeline: Q1 2025.",neutral,3. Evaluation,new business
ACCT-433-new business-2024,ACCT-433,Atlantic Partners,2024-09-25,Carlos Rivera,Individual Contributor,Qualification call - Individual Contributor confirmed integration challenges is priority. They're looking at YaoNet and YaoNet. Our scalability resonated well. Next steps: compliance assessment.,negative,3. Evaluation,new business
ACCT-433-new business-2024,ACCT-433,Atlantic Partners,2024-11-06,Carlos Rivera,Manager,Product demo for Manager. They loved our advanced reporting and scalability. Some concerns about feature gaps. Competition: Pied Piper. Timeline: within 60 days.,neutral,3. Evaluation,new business
ACCT-433-new business-2024,ACCT-433,Atlantic Partners,2024-11-09,Carlos Rivera,Director,Product demo for Director. They loved our automated workflows and rapid deployment. Some concerns about feature gaps. Competition: Pied Piper. Timeline: Q2 2025.,negative,3. Evaluation,new business
ACCT-433-new business-2024,ACCT-433,Atlantic Partners,2024-10-22,Carlos Rivera,Manager,Technical deep dive with Manager. They're impressed with our data visualization and SSO integration. Concerns about integration complexity. Comparing us to Endframe. Timeline: Q2 2025.,neutral,3. Evaluation,new business
ACCT-434-new business-2024,ACCT-434,East Ltd,2024-10-04,Brian Chen,Director,Intro call with Director. They're looking to solve limited customization. Budget seems to be around $500K+. Competition includes Pied Piper.,negative,1. Preopp,new business
ACCT-435-new business-2025,ACCT-435,Digital Partners,2025-02-19,Tina Patel,Director,Intro call with Director. They're looking to solve compliance requirements. Budget seems to be around $50K-$100K. Competition includes Pied Piper.,neutral,4. Negotiation,new business
ACCT-435-new business-2025,ACCT-435,Digital Partners,2025-02-24,Tina Patel,Director,Discovery call with Director. Deep dive into data silos. They need enterprise security and webhook support. Current solution: Pied Piper. Timeline: Q4 2025. Budget: $50K-$100K.,negative,4. Negotiation,new business
ACCT-435-new business-2025,ACCT-435,Digital Partners,2025-02-19,Tina Patel,Director,Qualification call - Director confirmed security concerns is priority. They're looking at Endframe and YaoNet. Our superior performance resonated well. Next steps: executive presentation.,negative,4. Negotiation,new business
ACCT-436-new business-2025,ACCT-436,Strategic Solutions,2025-06-25,Brian Chen,Director,Intro call with Director. They're looking to solve performance bottlenecks. Budget seems to be around $25K-$50K. Competition includes SeeFood.,negative,2. Discovery,new business
ACCT-436-new business-2025,ACCT-436,Strategic Solutions,2025-07-05,Brian Chen,Director,Qualification call - Director confirmed integration challenges is priority. They're looking at YaoNet and Endframe. Our enterprise features resonated well. Next steps: technical demo.,neutral,2. Discovery,new business
ACCT-436-new business-2025,ACCT-436,Strategic Solutions,2025-06-27,Brian Chen,Manager,Discovery call with Manager. Deep dive into compliance requirements. They need API integration and multi-language support. Current solution: Pied Piper. Timeline: Q2 2025. Budget: $250K-$500K.,negative,2. Discovery,new business
ACCT-437-new business-2025,ACCT-437,Bright Inc,2025-06-26,Brian Chen,VP,Initial outreach to VP at Bright Inc. They're currently using YaoNet but experiencing limited customization. Showed interest in our automated workflows capabilities.,positive,2. Discovery,new business
ACCT-437-new business-2025,ACCT-437,Bright Inc,2025-06-29,Brian Chen,Manager,Discovery call with Manager. Deep dive into lack of real-time insights. They need real-time analytics and performance monitoring. Current solution: Pied Piper. Timeline: within 30 days. Budget: $100K-$250K.,neutral,2. Discovery,new business
ACCT-437-new business-2025,ACCT-437,Bright Inc,2025-07-04,Brian Chen,Director,Discovery call with Director. Deep dive into lack of real-time insights. They need real-time analytics and multi-language support. Current solution: YaoNet. Timeline: within 30 days. Budget: $10K-$25K.,negative,2. Discovery,new business
ACCT-438-new business-2024,ACCT-438,Central LLC,2024-11-22,Brian Chen,Director,Initial outreach to Director at Central LLC. They're currently using YaoNet but experiencing lack of real-time insights. Showed interest in our cloud deployment capabilities.,neutral,4. Negotiation,new business
ACCT-438-new business-2024,ACCT-438,Central LLC,2024-11-26,Brian Chen,VP,Qualification call - VP confirmed compliance requirements is priority. They're looking at SeeFood and Pied Piper. Our enterprise features resonated well. Next steps: executive presentation.,neutral,4. Negotiation,new business
ACCT-439-new business-2024,ACCT-439,Golden Ltd,2024-10-23,Donna Moriarty,Director,First conversation with Director. They mentioned scalability issues as their biggest challenge. Currently evaluating YaoNet and Pied Piper. Timeline: Q3 2025.,neutral,3. Evaluation,new business
ACCT-439-new business-2024,ACCT-439,Golden Ltd,2024-10-27,Donna Moriarty,VP,Discovery call with VP. Deep dive into integration challenges. They need automated workflows and custom branding. Current solution: Endframe. Timeline: within 60 days. Budget: $50K-$100K.,negative,3. Evaluation,new business
ACCT-439-new business-2024,ACCT-439,Golden Ltd,2024-11-05,Donna Moriarty,VP,Qualification call - VP confirmed manual reporting is priority. They're looking at SeeFood and Endframe. Our rapid deployment resonated well. Next steps: security review.,neutral,3. Evaluation,new business
ACCT-440-new business-2024,ACCT-440,East Group,2024-08-13,Donna Moriarty,Director,Initial outreach to Director at East Group. They're currently using YaoNet but experiencing cost overruns. Showed interest in our advanced reporting capabilities.,negative,5. Closed Lost,new business
ACCT-440-new business-2024,ACCT-440,East Group,2024-08-14,Donna Moriarty,VP,Qualification call - VP confirmed integration challenges is priority. They're looking at Endframe and Pied Piper. Our security focus resonated well. Next steps: reference calls.,negative,5. Closed Lost,new business
ACCT-441-new business-2024,ACCT-441,Data Group,2024-12-21,Carlos Rivera,Manager,Intro call with Manager. They're looking to solve compliance requirements. Budget seems to be around $50K-$100K. Competition includes Endframe.,negative,5. Closed Lost,new business
ACCT-442-new business-2024,ACCT-442,Continental Co,2024-09-17,Jake Morgan,Manager,Initial outreach to Manager at Continental Co. They're currently using YaoNet but experiencing poor user adoption. Showed interest in our AI-powered insights capabilities.,negative,5. Closed Lost,new business
ACCT-443-new business-2025,ACCT-443,Red Solutions,2025-06-24,Carlos Rivera,Manager,Initial outreach to Manager at Red Solutions. They're currently using SeeFood but experiencing manual reporting. Showed interest in our AI-powered insights capabilities.,neutral,4. Negotiation,new business
ACCT-443-new business-2025,ACCT-443,Red Solutions,2025-07-02,Carlos Rivera,Manager,Discovery call with Manager. Deep dive into cost overruns. They need multi-tenant architecture and role-based permissions. Current solution: SeeFood. Timeline: 3-6 months. Budget: $100K-$250K.,neutral,4. Negotiation,new business
ACCT-443-new business-2025,ACCT-443,Red Solutions,2025-06-30,Carlos Rivera,Individual Contributor,Qualification call - Individual Contributor confirmed limited customization is priority. They're looking at Pied Piper and YaoNet. Our scalability resonated well. Next steps: executive presentation.,negative,4. Negotiation,new business
ACCT-443-new business-2025,ACCT-443,Red Solutions,2025-07-13,Carlos Rivera,Manager,Technical deep dive with Manager. They're impressed with our custom dashboards and role-based permissions. Concerns about pricing concerns. Comparing us to YaoNet. Timeline: next quarter.,negative,4. Negotiation,new business
ACCT-444-new business-2025,ACCT-444,Advanced Technologies,2025-04-10,Tina Patel,Manager,First conversation with Manager. They mentioned poor user adoption as their biggest challenge. Currently evaluating Pied Piper and Endframe. Timeline: immediate.,neutral,3. Evaluation,new business
ACCT-444-new business-2025,ACCT-444,Advanced Technologies,2025-04-19,Tina Patel,Director,Qualification call - Director confirmed security concerns is priority. They're looking at Pied Piper and Pied Piper. Our superior performance resonated well. Next steps: reference calls.,negative,3. Evaluation,new business
ACCT-444-new business-2025,ACCT-444,Advanced Technologies,2025-04-11,Tina Patel,Manager,"Discovery session with Manager and team. Key pain points: poor user adoption, complex workflows. They're evaluating Pied Piper. Our multi-tenant architecture addresses their needs. Timeline: next quarter.",neutral,3. Evaluation,new business
ACCT-444-new business-2025,ACCT-444,Advanced Technologies,2025-05-29,Tina Patel,Director,Product demo for Director. They loved our multi-tenant architecture and security focus. Some concerns about pricing concerns. Competition: SeeFood. Timeline: Q1 2025.,positive,3. Evaluation,new business
ACCT-445-new business-2024,ACCT-445,Continental LLC,2024-10-17,Carlos Rivera,Manager,Initial outreach to Manager at Continental LLC. They're currently using SeeFood but experiencing manual reporting. Showed interest in our real-time analytics capabilities.,positive,5. Closed Won,new business
ACCT-445-new business-2024,ACCT-445,Continental LLC,2024-11-12,Carlos Rivera,Director,Contract signed with Director. They valued our rapid deployment over SeeFood. Implementation starts Q1 2025.,positive,5. Closed Won,new business
ACCT-445-renewal-2025,ACCT-445,Continental LLC,2025-09-13,David Lee,Director,Initial outreach to Director at Continental LLC. They're currently using YaoNet but experiencing integration challenges. Showed interest in our automated workflows capabilities.,negative,4. Negotiation,renewal
ACCT-446-new business-2025,ACCT-446,Pacific Solutions,2025-06-20,Brian Chen,Director,Intro call with Director. They're looking to solve limited customization. Budget seems to be around $100K-$250K. Competition includes YaoNet.,negative,5. Closed Lost,new business
ACCT-447-new business-2024,ACCT-447,Golden Technologies,2024-09-13,Brian Chen,Director,Initial outreach to Director at Golden Technologies. They're currently using YaoNet but experiencing scalability issues. Showed interest in our automated workflows capabilities.,positive,3. Evaluation,new business
ACCT-447-new business-2024,ACCT-447,Golden Technologies,2024-09-16,Brian Chen,Director,Discovery call with Director. Deep dive into integration challenges. They need real-time analytics and custom branding. Current solution: SeeFood. Timeline: immediate. Budget: $10K-$25K.,negative,3. Evaluation,new business
ACCT-447-new business-2024,ACCT-447,Golden Technologies,2024-09-18,Brian Chen,Director,"Discovery session with Director and team. Key pain points: performance bottlenecks, complex workflows. They're evaluating Pied Piper. Our cloud deployment addresses their needs. Timeline: end of year.",negative,3. Evaluation,new business
ACCT-448-new business-2025,ACCT-448,Silver Partners,2025-03-29,Samantha Lee,Manager,Intro call with Manager. They're looking to solve data silos. Budget seems to be around $25K-$50K. Competition includes SeeFood.,negative,2. Discovery,new business
ACCT-448-new business-2025,ACCT-448,Silver Partners,2025-04-04,Samantha Lee,Manager,Qualification call - Manager confirmed performance bottlenecks is priority. They're looking at Endframe and YaoNet. Our superior performance resonated well. Next steps: contract review.,negative,2. Discovery,new business
ACCT-448-new business-2025,ACCT-448,Silver Partners,2025-04-04,Samantha Lee,Manager,Qualification call - Manager confirmed integration challenges is priority. They're looking at SeeFood and SeeFood. Our superior performance resonated well. Next steps: technical demo.,negative,2. Discovery,new business
ACCT-449-new business-2024,ACCT-449,Dynamic Solutions,2024-11-23,Carlos Rivera,Manager,First conversation with Manager. They mentioned integration challenges as their biggest challenge. Currently evaluating SeeFood and YaoNet. Timeline: within 60 days.,neutral,3. Evaluation,new business
ACCT-449-new business-2024,ACCT-449,Dynamic Solutions,2024-12-04,Carlos Rivera,Director,Qualification call - Director confirmed limited customization is priority. They're looking at Pied Piper and Pied Piper. Our scalability resonated well. Next steps: proof of concept.,negative,3. Evaluation,new business
ACCT-449-new business-2024,ACCT-449,Dynamic Solutions,2024-12-02,Carlos Rivera,Individual Contributor,Discovery call with Individual Contributor. Deep dive into compliance requirements. They need multi-tenant architecture and webhook support. Current solution: Pied Piper. Timeline: within 60 days. Budget: $100K-$250K.,negative,3. Evaluation,new business
ACCT-449-new business-2024,ACCT-449,Dynamic Solutions,2025-01-05,Carlos Rivera,Manager,Product demo for Manager. They loved our real-time analytics and security focus. Some concerns about support quality. Competition: Endframe. Timeline: Q1 2025.,negative,3. Evaluation,new business
ACCT-449-new business-2024,ACCT-449,Dynamic Solutions,2025-01-05,Carlos Rivera,Manager,Technical deep dive with Manager. They're impressed with our multi-tenant architecture and performance monitoring. Concerns about pricing concerns. Comparing us to Endframe. Timeline: within 60 days.,negative,3. Evaluation,new business
ACCT-450-new business-2025,ACCT-450,Digital Partners,2025-05-23,Carlos Rivera,Manager,First conversation with Manager. They mentioned security concerns as their biggest challenge. Currently evaluating Pied Piper and Endframe. Timeline: next quarter.,positive,5. Closed Won,new business
ACCT-450-new business-2025,ACCT-450,Digital Partners,2025-06-13,Carlos Rivera,Manager,Closed the deal! Manager signed off. They chose us over Endframe because of our scalability. Implementation timeline: Q1 2025.,positive,5. Closed Won,new business
ACCT-450-renewal-2026,ACCT-450,Digital Partners,2026-04-15,Sarah Brown,Manager,Initial outreach to Manager at Digital Partners. They're currently using YaoNet but experiencing cost overruns. Showed interest in our automated workflows capabilities.,neutral,2. Discovery,renewal
ACCT-451-new business-2025,ACCT-451,International Partners,2025-04-13,Carlos Rivera,Manager,Intro call with Manager. They're looking to solve cost overruns. Budget seems to be around $100K-$250K. Competition includes YaoNet.,negative,5. Closed Lost,new business
ACCT-451-new business-2025,ACCT-451,International Partners,2025-04-19,Carlos Rivera,Individual Contributor,Discovery call with Individual Contributor. Deep dive into integration challenges. They need enterprise security and multi-language support. Current solution: Endframe. Timeline: within 60 days. Budget: $50K-$100K.,negative,5. Closed Lost,new business
ACCT-452-new business-2025,ACCT-452,Pacific Partners,2025-07-13,Donna Moriarty,VP,Intro call with VP. They're looking to solve scalability issues. Budget seems to be around $25K-$50K. Competition includes SeeFood.,negative,2. Discovery,new business
ACCT-452-new business-2025,ACCT-452,Pacific Partners,2025-07-22,Donna Moriarty,Manager,Discovery call with Manager. Deep dive into poor user adoption. They need real-time analytics and audit logging. Current solution: Pied Piper. Timeline: within 60 days. Budget: $10K-$25K.,negative,2. Discovery,new business
ACCT-452-new business-2025,ACCT-452,Pacific Partners,2025-07-28,Donna Moriarty,Director,Discovery call with Director. Deep dive into compliance requirements. They need AI-powered insights and performance monitoring. Current solution: SeeFood. Timeline: within 60 days. Budget: $50K-$100K.,neutral,2. Discovery,new business
ACCT-453-new business-2025,ACCT-453,Golden Technologies,2025-06-10,Brian Chen,VP,Initial outreach to VP at Golden Technologies. They're currently using Endframe but experiencing performance bottlenecks. Showed interest in our multi-tenant architecture capabilities.,negative,2. Discovery,new business
ACCT-453-new business-2025,ACCT-453,Golden Technologies,2025-06-13,Brian Chen,Manager,Discovery call with Manager. Deep dive into compliance requirements. They need multi-tenant architecture and multi-language support. Current solution: YaoNet. Timeline: end of year. Budget: $100K-$250K.,neutral,2. Discovery,new business
ACCT-453-new business-2025,ACCT-453,Golden Technologies,2025-06-16,Brian Chen,Director,Discovery call with Director. Deep dive into lack of real-time insights. They need multi-tenant architecture and multi-language support. Current solution: SeeFood. Timeline: immediate. Budget: $500K+.,negative,2. Discovery,new business
ACCT-454-new business-2025,ACCT-454,Global Inc,2025-03-20,Brian Chen,VP,Intro call with VP. They're looking to solve compliance requirements. Budget seems to be around $25K-$50K. Competition includes SeeFood.,negative,5. Closed Lost,new business
ACCT-454-new business-2025,ACCT-454,Global Inc,2025-03-18,Brian Chen,Director,Qualification call - Director confirmed poor user adoption is priority. They're looking at SeeFood and Pied Piper. Our ease of use resonated well. Next steps: pricing discussion.,negative,5. Closed Lost,new business
ACCT-455-new business-2025,ACCT-455,Data Systems,2025-05-07,Carlos Rivera,Director,Intro call with Director. They're looking to solve manual reporting. Budget seems to be around $100K-$250K. Competition includes Endframe.,negative,5. Closed Lost,new business
ACCT-456-new business-2024,ACCT-456,Strategic Systems,2024-11-17,Donna Moriarty,Individual Contributor,Initial outreach to Individual Contributor at Strategic Systems. They're currently using Pied Piper but experiencing lack of real-time insights. Showed interest in our mobile app capabilities.,positive,5. Closed Won,new business
ACCT-456-new business-2024,ACCT-456,Strategic Systems,2024-11-28,Donna Moriarty,Manager,Qualification call - Manager confirmed manual reporting is priority. They're looking at SeeFood and Endframe. Our superior performance resonated well. Next steps: technical demo.,positive,5. Closed Won,new business
ACCT-456-new business-2024,ACCT-456,Strategic Systems,2025-02-18,Donna Moriarty,C-level,Contract signed with C-level. They valued our excellent support over Pied Piper. Implementation starts within 30 days.,positive,5. Closed Won,new business
ACCT-456-renewal-2025,ACCT-456,Strategic Systems,2025-12-21,David Lee,VP,Intro call with VP. They're looking to solve integration challenges. Budget seems to be around $250K-$500K. Competition includes SeeFood.,positive,5. Closed Won,renewal
ACCT-456-renewal-2025,ACCT-456,Strategic Systems,2025-12-19,David Lee,Director,Qualification call - Director confirmed lack of real-time insights is priority. They're looking at Pied Piper and YaoNet. Our superior performance resonated well. Next steps: reference calls.,positive,5. Closed Won,renewal
ACCT-456-renewal-2025,ACCT-456,Strategic Systems,2026-03-20,David Lee,C-level,Contract signed with C-level. They valued our excellent support over Endframe. Implementation starts 3-6 months.,positive,5. Closed Won,renewal
ACCT-457-new business-2024,ACCT-457,Tech Corp,2024-08-27,Jake Morgan,Individual Contributor,First conversation with Individual Contributor. They mentioned scalability issues as their biggest challenge. Currently evaluating Endframe and Pied Piper. Timeline: 3-6 months.,negative,5. Closed Lost,new business
ACCT-458-new business-2025,ACCT-458,Green LLC,2025-04-29,Brian Chen,Director,Intro call with Director. They're looking to solve scalability issues. Budget seems to be around $250K-$500K. Competition includes YaoNet.,neutral,2. Discovery,new business
ACCT-458-new business-2025,ACCT-458,Green LLC,2025-05-08,Brian Chen,Individual Contributor,Discovery call with Individual Contributor. Deep dive into limited customization. They need real-time analytics and audit logging. Current solution: Pied Piper. Timeline: Q4 2025. Budget: $100K-$250K.,negative,2. Discovery,new business
ACCT-459-new business-2024,ACCT-459,Blue Corp,2024-09-25,Carlos Rivera,Director,First conversation with Director. They mentioned compliance requirements as their biggest challenge. Currently evaluating Pied Piper and Endframe. Timeline: 3-6 months.,positive,4. Negotiation,new business
ACCT-459-new business-2024,ACCT-459,Blue Corp,2024-09-29,Carlos Rivera,Manager,Qualification call - Manager confirmed poor user adoption is priority. They're looking at SeeFood and YaoNet. Our excellent support resonated well. Next steps: pricing discussion.,negative,4. Negotiation,new business
ACCT-459-new business-2024,ACCT-459,Blue Corp,2024-10-02,Carlos Rivera,Manager,Discovery call with Manager. Deep dive into scalability issues. They need data visualization and role-based permissions. Current solution: Endframe. Timeline: within 60 days. Budget: $50K-$100K.,negative,4. Negotiation,new business
ACCT-460-new business-2025,ACCT-460,Innovative Systems,2025-04-14,Brian Chen,Individual Contributor,First conversation with Individual Contributor. They mentioned security concerns as their biggest challenge. Currently evaluating Endframe and SeeFood. Timeline: within 30 days.,neutral,3. Evaluation,new business
ACCT-460-new business-2025,ACCT-460,Innovative Systems,2025-04-24,Brian Chen,VP,"Discovery session with VP and team. Key pain points: data silos, inadequate support. They're evaluating YaoNet. Our custom dashboards addresses their needs. Timeline: next quarter.",negative,3. Evaluation,new business
ACCT-460-new business-2025,ACCT-460,Innovative Systems,2025-04-17,Brian Chen,Director,Discovery call with Director. Deep dive into limited customization. They need mobile app and role-based permissions. Current solution: YaoNet. Timeline: next quarter. Budget: $25K-$50K.,neutral,3. Evaluation,new business
ACCT-460-new business-2025,ACCT-460,Innovative Systems,2025-06-03,Brian Chen,Director,Evaluation call - Director wants to see API integration in action. They're also looking at Pied Piper. Pricing feedback: good value. Next: contract review.,negative,3. Evaluation,new business
ACCT-460-new business-2025,ACCT-460,Innovative Systems,2025-05-08,Brian Chen,VP,Technical deep dive with VP. They're impressed with our cloud deployment and role-based permissions. Concerns about implementation timeline. Comparing us to YaoNet. Timeline: immediate.,negative,3. Evaluation,new business
ACCT-461-new business-2025,ACCT-461,North Co,2025-02-25,Jake Morgan,Director,Intro call with Director. They're looking to solve security concerns. Budget seems to be around $500K+. Competition includes SeeFood.,negative,3. Evaluation,new business
ACCT-461-new business-2025,ACCT-461,North Co,2025-03-02,Jake Morgan,Individual Contributor,"Discovery session with Individual Contributor and team. Key pain points: cost overruns, difficult onboarding. They're evaluating Endframe. Our real-time analytics addresses their needs. Timeline: immediate.",negative,3. Evaluation,new business
ACCT-461-new business-2025,ACCT-461,North Co,2025-03-02,Jake Morgan,Manager,Qualification call - Manager confirmed cost overruns is priority. They're looking at SeeFood and SeeFood. Our superior performance resonated well. Next steps: security review.,negative,3. Evaluation,new business
ACCT-462-new business-2024,ACCT-462,Strategic Systems,2025-01-03,Jake Morgan,Director,First conversation with Director. They mentioned lack of real-time insights as their biggest challenge. Currently evaluating YaoNet and YaoNet. Timeline: immediate.,positive,5. Closed Won,new business
ACCT-462-new business-2024,ACCT-462,Strategic Systems,2025-01-11,Jake Morgan,Individual Contributor,Closed the deal! Individual Contributor signed off. They chose us over Endframe because of our scalability. Implementation timeline: Q1 2025.,positive,5. Closed Won,new business
ACCT-462-renewal-2025,ACCT-462,Strategic Systems,2025-11-13,Sarah Brown,Manager,Initial outreach to Manager at Strategic Systems. They're currently using YaoNet but experiencing manual reporting. Showed interest in our mobile app capabilities.,negative,2. Discovery,renewal
ACCT-462-renewal-2025,ACCT-462,Strategic Systems,2025-11-26,Sarah Brown,Manager,Qualification call - Manager confirmed security concerns is priority. They're looking at Endframe and Endframe. Our ease of use resonated well. Next steps: reference calls.,neutral,2. Discovery,renewal
ACCT-463-new business-2024,ACCT-463,Clear Solutions,2024-08-24,Carlos Rivera,Director,First conversation with Director. They mentioned manual reporting as their biggest challenge. Currently evaluating SeeFood and YaoNet. Timeline: immediate.,negative,5. Closed Lost,new business
