account_id,account_name,account_country,account_city,region,industry,annual_revenue,number_of_employees,account_type,is_sales_working_account,account_owner_name,revenue_segment,ARR,has_active_contract,first_contract_start_date,last_contract_end_date,contracted_seats,account_source
ACCT-5785,Dynamic Solutions,United States,New York,East,Technology,9893242,1927,prospect,False,,midmarket,0,False,,,0,
ACCT-5786,Advanced Technologies,United States,Seattle,West,Financial Services,33703086,15704,prospect,False,,enterprise,0,False,,,0,
ACCT-5787,Advanced Group,United States,Seattle,West,Technology,87967438,24088,prospect,False,,enterprise,0,False,,,0,
ACCT-5788,Worldwide Inc,Germany,Frankfurt,International,Technology,6677306,1414,prospect,False,,midmarket,0,False,,,0,
ACCT-5789,Global Partners,Sweden,Stockholm,International,Financial Services,797661,83,prospect,False,,SMB,0,False,,,0,
ACCT-5790,Quick Ltd,United States,Seattle,West,Government,14644682,23320,prospect,False,,enterprise,0,False,,,0,
ACCT-5791,Silver LLC,United States,San Francisco,West,Technology,71616763,23240,prospect,False,,enterprise,0,False,,,0,
ACCT-5792,Digital Group,Germany,Munich,International,Transportation,41445855,18580,prospect,False,,enterprise,0,False,,,0,
ACCT-5793,East Technologies,United States,San Francisco,West,Manufacturing,20695343,44938,prospect,False,,enterprise,0,False,,,0,
ACCT-5794,Tech Group,United States,New York,East,Manufacturing,9090279,3060,prospect,False,,midmarket,0,False,,,0,
ACCT-5795,Quick Group,United States,Philadelphia,East,Technology,74021834,13461,prospect,False,,enterprise,0,False,,,0,
ACCT-5796,Innovative LLC,United States,San Francisco,West,Technology,8069428,673,prospect,False,,midmarket,0,False,,,0,
ACCT-5797,Sharp Solutions,United States,Portland,West,Transportation,8656799,2435,prospect,False,,midmarket,0,False,,,0,
ACCT-5798,Golden Group,United States,Boston,East,Technology,7152757,3219,prospect,False,,midmarket,0,False,,,0,
ACCT-5799,Continental Group,United States,Boston,East,Healthcare,3338732,3852,prospect,False,,midmarket,0,False,,,0,
ACCT-5800,Continental Inc,United States,Portland,West,Technology,95247049,48777,prospect,False,,enterprise,0,False,,,0,
ACCT-5801,East Co,United Kingdom,London,International,Retail,59386293,28270,prospect,False,,enterprise,0,False,,,0,
ACCT-5802,West Solutions,United States,New York,East,Technology,7847739,3751,prospect,False,,midmarket,0,False,,,0,
ACCT-5803,Silver Technologies,United States,Boston,East,Financial Services,1828027,2664,prospect,False,,midmarket,0,False,,,0,
ACCT-5804,Quick Solutions,United States,Seattle,West,Technology,32887525,23943,prospect,False,,enterprise,0,False,,,0,
ACCT-5805,Atlantic Group,United States,Los Angeles,West,Technology,5540825,1942,prospect,False,,midmarket,0,False,,,0,
ACCT-5806,Smart Solutions,United States,Portland,West,Technology,99355614,18615,prospect,False,,enterprise,0,False,,,0,
ACCT-5807,Bright Corp,United States,Los Angeles,West,Real Estate,3009285,452,prospect,False,,midmarket,0,False,,,0,
ACCT-5808,Fast Corp,United States,Los Angeles,West,Financial Services,1506045,3091,prospect,False,,midmarket,0,False,,,0,
ACCT-5809,Innovative Corp,United States,Seattle,West,Insurance,7741951,2358,prospect,False,,midmarket,0,False,,,0,
ACCT-5810,Quick Systems,United States,Boston,East,Technology,7397754,2479,prospect,False,,midmarket,0,False,,,0,
ACCT-5811,Strategic LLC,United States,San Francisco,West,Energy,791059,95,prospect,False,,SMB,0,False,,,0,
ACCT-5812,Tech Systems,United States,San Francisco,West,Real Estate,24648063,13860,prospect,False,,enterprise,0,False,,,0,
ACCT-5813,Strategic Co,United States,Seattle,West,Financial Services,27293185,11867,prospect,False,,enterprise,0,False,,,0,
ACCT-5814,Digital Technologies,United States,San Francisco,West,Retail,368621,75,prospect,False,,SMB,0,False,,,0,
ACCT-5815,Cloud Inc,United States,San Francisco,West,Technology,4226971,684,prospect,False,,midmarket,0,False,,,0,
ACCT-5816,West Co,United Kingdom,London,International,Financial Services,7949934,2468,prospect,False,,midmarket,0,False,,,0,
ACCT-5817,Data Co,United States,New York,East,Financial Services,46842387,49895,prospect,False,,enterprise,0,False,,,0,
ACCT-5818,Advanced Corp,United States,New York,East,Media,7114160,4377,prospect,False,,midmarket,0,False,,,0,
ACCT-5819,Clear Systems,United States,Seattle,West,Financial Services,69709736,28443,prospect,False,,enterprise,0,False,,,0,
ACCT-5820,North Corp,United States,New York,East,Technology,54577907,31420,prospect,False,,enterprise,0,False,,,0,
ACCT-5821,Tech Partners,United States,Portland,West,Technology,1868228,1378,prospect,False,,midmarket,0,False,,,0,
ACCT-5822,Cloud Group,United States,San Francisco,West,Technology,26396664,12699,prospect,False,,enterprise,0,False,,,0,
ACCT-5823,Cloud Solutions,United States,Philadelphia,East,Energy,7203961,1679,prospect,False,,midmarket,0,False,,,0,
ACCT-5824,Dynamic Corp,United States,New York,East,Energy,11398217,46405,prospect,False,,enterprise,0,False,,,0,
ACCT-5825,Dynamic Systems,United States,New York,East,Technology,14836308,37556,prospect,False,,enterprise,0,False,,,0,
ACCT-5826,Advanced Systems,United Kingdom,London,International,Technology,83248020,47464,prospect,False,,enterprise,0,False,,,0,
ACCT-5827,Strategic Group,Germany,Berlin,International,Technology,1578518,3610,prospect,False,,midmarket,0,False,,,0,
ACCT-5828,South Partners,United States,Philadelphia,East,Technology,1653911,912,prospect,False,,midmarket,0,False,,,0,
ACCT-5829,South Inc,France,Marseille,International,Financial Services,89293279,11447,prospect,False,,enterprise,0,False,,,0,
ACCT-5830,Central Co,United States,Seattle,West,Manufacturing,25336218,15796,prospect,False,,enterprise,0,False,,,0,
ACCT-5831,Atlantic Partners,United States,San Francisco,West,Insurance,4099282,4329,prospect,False,,midmarket,0,False,,,0,
ACCT-5832,Clear Systems,Sweden,Stockholm,International,Real Estate,44479846,45804,prospect,False,,enterprise,0,False,,,0,
ACCT-5833,Smart Group,United States,New York,East,Education,29951355,31553,prospect,False,,enterprise,0,False,,,0,
ACCT-5834,Silver Co,United States,San Francisco,West,Financial Services,93933251,44008,prospect,False,,enterprise,0,False,,,0,
ACCT-5835,Continental Solutions,Germany,Munich,International,Government,173473,99,prospect,False,,SMB,0,False,,,0,
ACCT-5836,Global Partners,United States,Seattle,West,Government,5548130,1648,prospect,False,,midmarket,0,False,,,0,
ACCT-5837,Tech Solutions,United States,San Francisco,West,Financial Services,71138426,35066,prospect,False,,enterprise,0,False,,,0,
ACCT-5838,Clear Corp,United States,New York,East,Education,1902751,4223,prospect,False,,midmarket,0,False,,,0,
ACCT-5839,Fast Ltd,United States,Seattle,West,Education,35634966,11362,prospect,False,,enterprise,0,False,,,0,
ACCT-5840,Green Systems,United States,Seattle,West,Technology,8252329,3256,prospect,False,,midmarket,0,False,,,0,
ACCT-5841,Cloud Solutions,United States,Seattle,West,Financial Services,30270838,43642,prospect,False,,enterprise,0,False,,,0,
ACCT-5842,Pacific Group,United States,San Francisco,West,Healthcare,63844312,8797,prospect,False,,enterprise,0,False,,,0,
ACCT-5843,International Technologies,Sweden,Gothenburg,International,Media,12671076,41351,prospect,False,,enterprise,0,False,,,0,
ACCT-5844,Dynamic Inc,United States,San Francisco,West,Consulting,9011739,3303,prospect,False,,midmarket,0,False,,,0,
ACCT-5845,International Systems,United States,New York,East,Media,4469247,1890,prospect,False,,midmarket,0,False,,,0,
ACCT-5846,Atlantic Partners,United States,Los Angeles,West,Technology,7784751,4140,prospect,False,,midmarket,0,False,,,0,
ACCT-5847,Silver Inc,United States,San Francisco,West,Technology,97054350,7419,prospect,False,,enterprise,0,False,,,0,
ACCT-5848,Blue Inc,United States,Seattle,West,Technology,4134299,3054,prospect,False,,midmarket,0,False,,,0,
ACCT-5849,Data Partners,United States,San Francisco,West,Healthcare,59763890,33251,prospect,False,,enterprise,0,False,,,0,
ACCT-5850,Worldwide Co,United States,Seattle,West,Financial Services,2132956,1138,prospect,False,,midmarket,0,False,,,0,
ACCT-5851,Dynamic Ltd,United States,San Francisco,West,Healthcare,90024065,46660,prospect,False,,enterprise,0,False,,,0,
ACCT-5852,Central Partners,United States,Seattle,West,Financial Services,9468355,997,prospect,False,,midmarket,0,False,,,0,
ACCT-5853,West Co,United States,San Francisco,West,Financial Services,1240710,2041,prospect,False,,midmarket,0,False,,,0,
ACCT-5854,Smart Corp,United States,Portland,West,Transportation,25958464,36341,prospect,False,,enterprise,0,False,,,0,
ACCT-5855,Silver Systems,United States,Seattle,West,Education,15455222,23289,prospect,False,,enterprise,0,False,,,0,
ACCT-5856,Advanced Systems,United States,Los Angeles,West,Real Estate,958285,58,prospect,False,,SMB,0,False,,,0,
ACCT-5857,Green LLC,France,Paris,International,Financial Services,62836483,7344,prospect,False,,enterprise,0,False,,,0,
ACCT-5858,Worldwide Ltd,United Kingdom,Manchester,International,Technology,7040944,3341,prospect,False,,midmarket,0,False,,,0,
ACCT-5859,Bright Group,Germany,Berlin,International,Technology,5340453,4145,prospect,False,,midmarket,0,False,,,0,
ACCT-5860,Strategic Ltd,United States,Seattle,West,Technology,159476,59,prospect,False,,SMB,0,False,,,0,
ACCT-5861,Sharp Inc,United States,San Francisco,West,Technology,1035767,1047,prospect,False,,midmarket,0,False,,,0,
ACCT-5862,Tech Ltd,United States,San Francisco,West,Technology,5015346,2206,prospect,False,,midmarket,0,False,,,0,
ACCT-5863,Worldwide Corp,Sweden,Gothenburg,International,Manufacturing,6830019,4106,prospect,False,,midmarket,0,False,,,0,
ACCT-5864,East Technologies,United States,San Francisco,West,Technology,2415453,4708,prospect,False,,midmarket,0,False,,,0,
ACCT-5865,Tech Systems,Sweden,Stockholm,International,Manufacturing,5847434,3365,prospect,False,,midmarket,0,False,,,0,
ACCT-5866,East Corp,United States,San Francisco,West,Technology,8822178,3736,prospect,False,,midmarket,0,False,,,0,
ACCT-5867,Smart Solutions,United States,New York,East,Media,15047004,16100,prospect,False,,enterprise,0,False,,,0,
ACCT-5868,West Solutions,United States,"Washington, D.C.",East,Financial Services,7916730,3013,prospect,False,,midmarket,0,False,,,0,
ACCT-5869,West Group,United States,Los Angeles,West,Education,7426678,4531,prospect,False,,midmarket,0,False,,,0,
ACCT-5870,Clear Solutions,Germany,Hamburg,International,Government,99748096,43337,prospect,False,,enterprise,0,False,,,0,
ACCT-5871,Golden Co,United States,Los Angeles,West,Legal,3956570,2011,prospect,False,,midmarket,0,False,,,0,
ACCT-5872,Sharp Co,United States,San Francisco,West,Media,5278470,1933,prospect,False,,midmarket,0,False,,,0,
ACCT-5873,West Ltd,United States,San Francisco,West,Non-profit,1620682,607,prospect,False,,midmarket,0,False,,,0,
ACCT-5874,Clear Group,United States,Seattle,West,Real Estate,8428736,3314,prospect,False,,midmarket,0,False,,,0,
ACCT-5875,Central Ltd,United States,Philadelphia,East,Retail,1269065,206,prospect,False,,midmarket,0,False,,,0,
ACCT-5876,Global Co,United Kingdom,Manchester,International,Legal,4400113,2519,prospect,False,,midmarket,0,False,,,0,
ACCT-5877,Red Corp,United States,San Francisco,West,Government,8155462,4129,prospect,False,,midmarket,0,False,,,0,
ACCT-5878,Red Inc,Germany,Munich,International,Technology,8167189,2699,prospect,False,,midmarket,0,False,,,0,
ACCT-5879,Clear Partners,United States,San Francisco,West,Education,7199511,3553,prospect,False,,midmarket,0,False,,,0,
ACCT-5880,Green Technologies,United States,Boston,East,Financial Services,1696343,2562,prospect,False,,midmarket,0,False,,,0,
ACCT-5881,West Co,United States,Seattle,West,Technology,7700848,1686,prospect,False,,midmarket,0,False,,,0,
ACCT-5882,Clear Ltd,United States,San Francisco,West,Legal,1380231,4385,prospect,False,,midmarket,0,False,,,0,
ACCT-5883,Digital Co,United States,Boston,East,Insurance,7785155,2809,prospect,False,,midmarket,0,False,,,0,
ACCT-5884,Innovative LLC,United States,San Francisco,West,Technology,794992,26,prospect,False,,SMB,0,False,,,0,
ACCT-5885,Tech Systems,United States,"Washington, D.C.",East,Media,144509,38,prospect,False,,SMB,0,False,,,0,
ACCT-5886,East Technologies,United States,San Francisco,West,Legal,165132,66,prospect,False,,SMB,0,False,,,0,
ACCT-5887,East Ltd,Sweden,Uppsala,International,Transportation,735624,68,prospect,False,,SMB,0,False,,,0,
ACCT-5888,Smart Partners,Germany,Berlin,International,Consulting,4343727,4164,prospect,False,,midmarket,0,False,,,0,
ACCT-5889,Sharp Technologies,United States,Boston,East,Consulting,29422049,27941,prospect,False,,enterprise,0,False,,,0,
ACCT-5890,Tech Systems,Sweden,Gothenburg,International,Technology,89837128,28301,prospect,False,,enterprise,0,False,,,0,
ACCT-5891,Atlantic Inc,United States,San Francisco,West,Financial Services,8490356,2827,prospect,False,,midmarket,0,False,,,0,
ACCT-5892,Blue Inc,United States,New York,East,Insurance,7438905,588,prospect,False,,midmarket,0,False,,,0,
ACCT-5893,North Ltd,United States,San Francisco,West,Technology,5515142,1580,prospect,False,,midmarket,0,False,,,0,
ACCT-5894,Dynamic Systems,United States,"Washington, D.C.",East,Consulting,555656,95,prospect,False,,SMB,0,False,,,0,
ACCT-5895,Innovative LLC,United States,San Francisco,West,Education,78223485,15240,prospect,False,,enterprise,0,False,,,0,
ACCT-5896,East Co,United States,San Francisco,West,Financial Services,653117,21,prospect,False,,SMB,0,False,,,0,
ACCT-5897,East Systems,United States,San Francisco,West,Financial Services,505613,9,prospect,False,,SMB,0,False,,,0,
ACCT-5898,Dynamic Solutions,United States,New York,East,Technology,496207,40,prospect,False,,SMB,0,False,,,0,
ACCT-5899,Tech Inc,United States,Philadelphia,East,Technology,9569018,1756,prospect,False,,midmarket,0,False,,,0,
ACCT-5900,International Group,France,Lyon,International,Technology,8950185,4012,prospect,False,,midmarket,0,False,,,0,
ACCT-5901,Bright Solutions,United States,Seattle,West,Technology,73229793,12956,prospect,False,,enterprise,0,False,,,0,
ACCT-5902,Strategic Group,United States,New York,East,Technology,27141715,39845,prospect,False,,enterprise,0,False,,,0,
ACCT-5903,North LLC,United States,San Francisco,West,Transportation,55880257,16851,prospect,False,,enterprise,0,False,,,0,
ACCT-5904,Quick Ltd,Sweden,Stockholm,International,Technology,5224886,2893,prospect,False,,midmarket,0,False,,,0,
ACCT-5905,South Co,United States,Philadelphia,East,Manufacturing,86828416,21174,prospect,False,,enterprise,0,False,,,0,
ACCT-5906,Fast Systems,United States,San Francisco,West,Technology,94339738,16109,prospect,False,,enterprise,0,False,,,0,
ACCT-5907,Global Inc,Sweden,Stockholm,International,Technology,7672627,3033,prospect,False,,midmarket,0,False,,,0,
ACCT-5908,Clear Ltd,United States,Los Angeles,West,Education,19135154,41844,prospect,False,,enterprise,0,False,,,0,
ACCT-5909,West Systems,United States,San Francisco,West,Manufacturing,18380124,22862,prospect,False,,enterprise,0,False,,,0,
ACCT-5910,Continental Ltd,United States,Portland,West,Real Estate,79721662,34539,prospect,False,,enterprise,0,False,,,0,
ACCT-5911,Cloud Group,United States,San Francisco,West,Technology,45770838,19726,prospect,False,,enterprise,0,False,,,0,
ACCT-5912,Tech LLC,France,Marseille,International,Government,6333812,2645,prospect,False,,midmarket,0,False,,,0,
ACCT-5913,Dynamic LLC,United Kingdom,Bristol,International,Insurance,9986173,160,prospect,False,,midmarket,0,False,,,0,
ACCT-5914,Strategic Solutions,United States,San Francisco,West,Real Estate,84889410,46698,prospect,False,,enterprise,0,False,,,0,
ACCT-5915,Fast Inc,United States,San Francisco,West,Technology,44217671,48068,prospect,False,,enterprise,0,False,,,0,
ACCT-5916,Global Systems,United States,New York,East,Financial Services,567068,71,prospect,False,,SMB,0,False,,,0,
ACCT-5917,Golden Ltd,United States,Los Angeles,West,Technology,26454275,31454,prospect,False,,enterprise,0,False,,,0,
ACCT-5918,Global Corp,United States,Seattle,West,Non-profit,41480353,39572,prospect,False,,enterprise,0,False,,,0,
ACCT-5919,West Systems,United States,New York,East,Education,20115832,42300,prospect,False,,enterprise,0,False,,,0,
ACCT-5920,East Corp,United States,San Francisco,West,Media,277855,40,prospect,False,,SMB,0,False,,,0,
ACCT-5921,West Solutions,United States,San Francisco,West,Real Estate,67925782,36425,prospect,False,,enterprise,0,False,,,0,
ACCT-5922,International Solutions,United States,Philadelphia,East,Financial Services,8792055,4765,prospect,False,,midmarket,0,False,,,0,
ACCT-5923,North LLC,United States,New York,East,Retail,84094574,32761,prospect,False,,enterprise,0,False,,,0,
ACCT-5924,Golden Inc,France,Paris,International,Financial Services,79633880,48620,prospect,False,,enterprise,0,False,,,0,
ACCT-5925,Quick Group,United States,Seattle,West,Financial Services,3894636,1675,prospect,False,,midmarket,0,False,,,0,
ACCT-5926,Blue LLC,United States,Seattle,West,Insurance,35381645,24157,prospect,False,,enterprise,0,False,,,0,
ACCT-5927,Central Corp,United States,New York,East,Technology,5797474,4018,prospect,False,,midmarket,0,False,,,0,
ACCT-5928,Atlantic Corp,Sweden,Stockholm,International,Insurance,18887130,41527,prospect,False,,enterprise,0,False,,,0,
ACCT-5929,Digital Partners,United States,San Francisco,West,Media,70525062,6704,prospect,False,,enterprise,0,False,,,0,
ACCT-5930,Silver Systems,United States,San Francisco,West,Retail,2962415,1816,prospect,False,,midmarket,0,False,,,0,
ACCT-5931,Digital Solutions,Sweden,Stockholm,International,Technology,5965840,1421,prospect,False,,midmarket,0,False,,,0,
ACCT-5932,Green Group,Germany,Frankfurt,International,Technology,33465831,10802,prospect,False,,enterprise,0,False,,,0,
ACCT-5933,Data Corp,United States,"Washington, D.C.",East,Education,2157796,2493,prospect,False,,midmarket,0,False,,,0,
ACCT-5934,Quick Partners,United States,San Francisco,West,Financial Services,70264249,35882,prospect,False,,enterprise,0,False,,,0,
ACCT-5935,Data Ltd,United States,Philadelphia,East,Technology,3113030,3128,prospect,False,,midmarket,0,False,,,0,
ACCT-5936,Sharp Ltd,United States,New York,East,Technology,54258452,25094,prospect,False,,enterprise,0,False,,,0,
ACCT-5937,Green Solutions,Germany,Hamburg,International,Government,9650623,1987,prospect,False,,midmarket,0,False,,,0,
ACCT-5938,Silver Technologies,United States,San Francisco,West,Energy,6232838,2634,prospect,False,,midmarket,0,False,,,0,
ACCT-5939,International Partners,United States,Seattle,West,Retail,36036551,13669,prospect,False,,enterprise,0,False,,,0,
ACCT-5940,Pacific Solutions,Germany,Munich,International,Manufacturing,1386189,2350,prospect,False,,midmarket,0,False,,,0,
ACCT-5941,Smart Partners,United States,Boston,East,Energy,22023212,45252,prospect,False,,enterprise,0,False,,,0,
ACCT-5942,Atlantic LLC,United States,New York,East,Technology,94650461,27360,prospect,False,,enterprise,0,False,,,0,
ACCT-5943,Data Solutions,United States,San Francisco,West,Government,707153,95,prospect,False,,SMB,0,False,,,0,
ACCT-5944,Advanced Technologies,United States,Los Angeles,West,Technology,38928017,38528,prospect,False,,enterprise,0,False,,,0,
ACCT-5945,Smart Partners,United States,Seattle,West,Consulting,15494642,11871,prospect,False,,enterprise,0,False,,,0,
ACCT-5946,Green Inc,United States,Los Angeles,West,Education,6861565,2541,prospect,False,,midmarket,0,False,,,0,
ACCT-5947,Bright Solutions,United States,Boston,East,Consulting,62109759,38610,prospect,False,,enterprise,0,False,,,0,
ACCT-5948,Data Ltd,United States,Philadelphia,East,Energy,442601,88,prospect,False,,SMB,0,False,,,0,
ACCT-5949,East Co,France,Paris,International,Education,5600437,1830,prospect,False,,midmarket,0,False,,,0,
ACCT-5950,Worldwide Ltd,United States,Los Angeles,West,Financial Services,2717253,982,prospect,False,,midmarket,0,False,,,0,
ACCT-5951,Digital Group,United States,New York,East,Manufacturing,93659891,13523,prospect,False,,enterprise,0,False,,,0,
ACCT-5952,Quick Corp,United States,San Francisco,West,Real Estate,497334,80,prospect,False,,SMB,0,False,,,0,
ACCT-5953,Pacific Inc,United States,Seattle,West,Healthcare,774698,54,prospect,False,,SMB,0,False,,,0,
ACCT-5954,Blue Partners,United States,"Washington, D.C.",East,Transportation,50618180,40522,prospect,False,,enterprise,0,False,,,0,
ACCT-5955,North Ltd,United States,Seattle,West,Financial Services,178147,54,prospect,False,,SMB,0,False,,,0,
ACCT-5956,Atlantic Technologies,United States,Philadelphia,East,Healthcare,98803269,19200,prospect,False,,enterprise,0,False,,,0,
ACCT-5957,West Solutions,United States,New York,East,Technology,4281797,2285,prospect,False,,midmarket,0,False,,,0,
ACCT-5958,International Partners,United States,Seattle,West,Technology,1559890,1054,prospect,False,,midmarket,0,False,,,0,
ACCT-5959,Green Ltd,United States,San Francisco,West,Insurance,58158913,19446,prospect,False,,enterprise,0,False,,,0,
ACCT-5960,Global Group,Germany,Frankfurt,International,Retail,83388864,41806,prospect,False,,enterprise,0,False,,,0,
ACCT-5961,North Technologies,United States,Philadelphia,East,Insurance,5441409,3473,prospect,False,,midmarket,0,False,,,0,
ACCT-5962,Dynamic Technologies,Sweden,Stockholm,International,Insurance,86527022,18783,prospect,False,,enterprise,0,False,,,0,
ACCT-5963,Global Co,United States,New York,East,Consulting,48816607,11536,prospect,False,,enterprise,0,False,,,0,
ACCT-5964,Cloud Partners,United States,New York,East,Technology,638016,83,prospect,False,,SMB,0,False,,,0,
ACCT-5965,Central Partners,United States,New York,East,Consulting,1445521,3051,prospect,False,,midmarket,0,False,,,0,
ACCT-5966,Smart Corp,Germany,Berlin,International,Financial Services,81221755,7807,prospect,False,,enterprise,0,False,,,0,
ACCT-5967,Dynamic Ltd,United States,Seattle,West,Technology,79092209,49361,prospect,False,,enterprise,0,False,,,0,
ACCT-5968,South Technologies,United States,Seattle,West,Consulting,95151238,26263,prospect,False,,enterprise,0,False,,,0,
ACCT-5969,Bright Technologies,United States,San Francisco,West,Transportation,4216668,4017,prospect,False,,midmarket,0,False,,,0,
ACCT-5970,Tech Ltd,United States,Seattle,West,Technology,678580,72,prospect,False,,SMB,0,False,,,0,
ACCT-5971,Silver Partners,United States,Portland,West,Healthcare,71325816,21515,prospect,False,,enterprise,0,False,,,0,
ACCT-5972,Clear Systems,United Kingdom,London,International,Insurance,56852049,47849,prospect,False,,enterprise,0,False,,,0,
ACCT-5973,Digital Co,United States,New York,East,Technology,844926,91,prospect,False,,SMB,0,False,,,0,
ACCT-5974,Red Corp,United States,Seattle,West,Technology,7003135,2593,prospect,False,,midmarket,0,False,,,0,
ACCT-5975,West Corp,United States,San Francisco,West,Real Estate,99314023,21438,prospect,False,,enterprise,0,False,,,0,
ACCT-5976,Clear Corp,United States,Philadelphia,East,Technology,6340631,2777,prospect,False,,midmarket,0,False,,,0,
ACCT-5977,International Ltd,United States,San Francisco,West,Healthcare,2313947,2324,prospect,False,,midmarket,0,False,,,0,
ACCT-5978,Dynamic Corp,France,Marseille,International,Education,85696454,40525,prospect,False,,enterprise,0,False,,,0,
ACCT-5979,Golden Inc,United States,"Washington, D.C.",East,Manufacturing,26261472,26844,prospect,False,,enterprise,0,False,,,0,
ACCT-5980,Smart Partners,United States,New York,East,Financial Services,992343,40,prospect,False,,SMB,0,False,,,0,
ACCT-5981,Clear Ltd,United States,Philadelphia,East,Technology,6751009,1210,prospect,False,,midmarket,0,False,,,0,
ACCT-5982,Worldwide Solutions,United Kingdom,London,International,Media,85642022,24567,prospect,False,,enterprise,0,False,,,0,
ACCT-5983,Clear Corp,Germany,Berlin,International,Technology,4473413,1896,prospect,False,,midmarket,0,False,,,0,
ACCT-5984,East Inc,United States,New York,East,Transportation,7185403,3296,prospect,False,,midmarket,0,False,,,0,
ACCT-5985,North Systems,United Kingdom,Manchester,International,Retail,35791156,30443,prospect,False,,enterprise,0,False,,,0,
ACCT-5986,Clear Co,United States,New York,East,Technology,33517077,38115,prospect,False,,enterprise,0,False,,,0,
ACCT-5987,Tech Systems,United States,Boston,East,Technology,78778363,49166,prospect,False,,enterprise,0,False,,,0,
ACCT-5988,Continental Partners,United States,Seattle,West,Real Estate,5535332,1425,prospect,False,,midmarket,0,False,,,0,
ACCT-5989,Clear Corp,United States,Seattle,West,Technology,76013165,16739,prospect,False,,enterprise,0,False,,,0,
ACCT-5990,Cloud Inc,United States,San Francisco,West,Financial Services,26416517,8303,prospect,False,,enterprise,0,False,,,0,
ACCT-5991,Atlantic Group,United States,Los Angeles,West,Non-profit,86848845,38353,prospect,False,,enterprise,0,False,,,0,
ACCT-5992,West Corp,United States,San Francisco,West,Financial Services,7174865,1471,prospect,False,,midmarket,0,False,,,0,
ACCT-5993,Fast Solutions,United States,Boston,East,Technology,307878,17,prospect,False,,SMB,0,False,,,0,
ACCT-5994,Sharp Co,United States,Philadelphia,East,Financial Services,33027788,42127,prospect,False,,enterprise,0,False,,,0,
ACCT-5995,Sharp Inc,United States,Seattle,West,Technology,581250,23,prospect,False,,SMB,0,False,,,0,
ACCT-5996,Red Group,United States,San Francisco,West,Technology,1549475,2658,prospect,False,,midmarket,0,False,,,0,
ACCT-5997,North Group,France,Paris,International,Insurance,480525,98,prospect,False,,SMB,0,False,,,0,
ACCT-5998,Continental Solutions,United States,New York,East,Technology,245221,36,prospect,False,,SMB,0,False,,,0,
ACCT-5999,Continental Corp,United States,New York,East,Technology,544903,39,prospect,False,,SMB,0,False,,,0,
ACCT-6000,Atlantic Co,United States,New York,East,Financial Services,1466182,3141,prospect,False,,midmarket,0,False,,,0,
ACCT-6001,Blue Partners,United States,New York,East,Financial Services,3128792,3601,prospect,False,,midmarket,0,False,,,0,
ACCT-6002,Data Co,United States,San Francisco,West,Non-profit,9693008,3785,prospect,False,,midmarket,0,False,,,0,
ACCT-6003,East LLC,United States,San Francisco,West,Financial Services,20449672,9170,prospect,False,,enterprise,0,False,,,0,
ACCT-6004,Advanced Group,United States,New York,East,Financial Services,7380578,3800,prospect,False,,midmarket,0,False,,,0,
ACCT-6005,Global Systems,United States,Seattle,West,Financial Services,1672087,3728,prospect,False,,midmarket,0,False,,,0,
ACCT-6006,Digital Corp,United States,Portland,West,Technology,57805774,46615,prospect,False,,enterprise,0,False,,,0,
ACCT-6007,Global LLC,United States,New York,East,Government,74905660,5538,prospect,False,,enterprise,0,False,,,0,
ACCT-6008,West Co,United States,"Washington, D.C.",East,Healthcare,4748025,2028,prospect,False,,midmarket,0,False,,,0,
ACCT-6009,North LLC,United States,Boston,East,Transportation,2874149,3428,prospect,False,,midmarket,0,False,,,0,
ACCT-6010,International Corp,United States,San Francisco,West,Energy,73306391,25145,prospect,False,,enterprise,0,False,,,0,
ACCT-6011,South Co,Sweden,Gothenburg,International,Financial Services,652654,92,prospect,False,,SMB,0,False,,,0,
ACCT-6012,Quick Group,Germany,Berlin,International,Financial Services,27231262,20720,prospect,False,,enterprise,0,False,,,0,
ACCT-6013,Quick Inc,France,Paris,International,Healthcare,63774344,5685,prospect,False,,enterprise,0,False,,,0,
ACCT-6014,Global Solutions,United States,Seattle,West,Energy,50579039,27211,prospect,False,,enterprise,0,False,,,0,
ACCT-6015,Pacific Technologies,United States,Los Angeles,West,Real Estate,37715582,34227,prospect,False,,enterprise,0,False,,,0,
ACCT-6016,Cloud Co,United States,San Francisco,West,Healthcare,802604,3,prospect,False,,SMB,0,False,,,0,
ACCT-6017,Green Systems,United States,Seattle,West,Insurance,80949852,21919,prospect,False,,enterprise,0,False,,,0,
ACCT-6018,North Co,United States,New York,East,Real Estate,78311243,44477,prospect,False,,enterprise,0,False,,,0,
ACCT-6019,Dynamic LLC,United States,"Washington, D.C.",East,Financial Services,64494252,30541,prospect,False,,enterprise,0,False,,,0,
ACCT-6020,Silver Inc,United States,Boston,East,Financial Services,71543781,12649,prospect,False,,enterprise,0,False,,,0,
ACCT-6021,Digital Technologies,United States,San Francisco,West,Financial Services,69127014,47245,prospect,False,,enterprise,0,False,,,0,
ACCT-6022,Innovative Co,France,Lyon,International,Financial Services,5893648,3171,prospect,False,,midmarket,0,False,,,0,
ACCT-6023,East LLC,United States,Seattle,West,Insurance,95910790,11707,prospect,False,,enterprise,0,False,,,0,
ACCT-6024,North Technologies,Germany,Berlin,International,Financial Services,5779831,1090,prospect,False,,midmarket,0,False,,,0,
